SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
411968,0,Cash loans,F,N,Y,0,90000.0,1125000.0,29808.0,1125000.0,"Spouse, partner",Pensioner,Secondary / secondary special,Married,House / apartment,0.030755,-21139,365243,-2315.0,-4606,,1,0,0,1,0,0,,2.0,2,2,WEDNESDAY,17,0,0,0,1,0,0,XNA,,0.7264227592152822,0.722392890081304,0.2732,0.0864,0.9965,0.9524,0.1823,0.24,0.1034,0.6667,0.7083,0.1009,0.2194,0.2968,0.0154,0.0313,0.2784,0.0896,0.9965,0.9543,0.1839,0.2417,0.1034,0.6667,0.7083,0.1032,0.2397,0.3093,0.0156,0.0332,0.2758,0.0864,0.9965,0.953,0.1834,0.24,0.1034,0.6667,0.7083,0.1027,0.2232,0.3022,0.0155,0.032,reg oper account,block of flats,0.3331,"Stone, brick",No,5.0,0.0,5.0,0.0,-164.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
139275,1,Cash loans,F,N,Y,0,54000.0,80865.0,7546.5,67500.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.00733,-16812,-746,-9786.0,-334,,1,1,0,1,0,0,Managers,1.0,2,2,TUESDAY,11,0,0,0,0,0,0,Government,0.5080085221662166,0.4926767671632476,0.2091546988410069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-463.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
183018,0,Cash loans,M,N,Y,0,112500.0,1065433.5,42385.5,913500.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.018634,-17901,-1069,-9162.0,-1442,,1,1,0,1,0,0,Managers,2.0,2,2,FRIDAY,13,0,0,0,0,0,0,Self-employed,0.7473938597640555,0.6902668107132603,0.7421816117614419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-598.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0
421222,0,Cash loans,F,Y,Y,1,112500.0,270000.0,21460.5,270000.0,Family,State servant,Higher education,Married,House / apartment,0.028663,-11389,-2880,-4984.0,-2652,10.0,1,1,0,1,0,0,Core staff,3.0,2,2,WEDNESDAY,10,0,0,0,0,0,0,Government,,0.3800993520974152,0.2115507642052577,0.0412,0.0,0.9871,0.8232,0.0096,0.0,0.1379,0.1667,0.2083,0.033,0.0336,0.0445,0.0,0.0,0.042,0.0,0.9871,0.8301,0.0097,0.0,0.1379,0.1667,0.2083,0.0338,0.0367,0.0463,0.0,0.0,0.0416,0.0,0.9871,0.8256,0.0096,0.0,0.1379,0.1667,0.2083,0.0336,0.0342,0.0453,0.0,0.0,reg oper account,block of flats,0.035,Block,No,0.0,0.0,0.0,0.0,-423.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
221923,0,Cash loans,F,Y,N,0,64350.0,57564.0,5737.5,54000.0,Family,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0.019101,-24650,365243,-17442.0,-4743,7.0,1,0,0,1,1,0,,2.0,2,2,MONDAY,15,0,0,0,0,0,0,XNA,,0.6333994195647324,0.8171723992791566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2122.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
312537,0,Cash loans,F,N,Y,0,157500.0,532494.0,35716.5,454500.0,Unaccompanied,Working,Higher education,Separated,House / apartment,0.00823,-18444,-4840,-17.0,-1975,,1,1,0,1,1,0,Laborers,1.0,2,2,FRIDAY,14,0,0,0,0,0,0,Business Entity Type 3,,0.4482793751339927,0.7700870700124128,0.1619,0.0582,0.9796,0.7144,0.0348,0.0,0.1034,0.1667,0.0417,0.0182,,0.0594,,0.0033,0.1639,0.0569,0.9796,0.7256,0.0346,0.0,0.1034,0.1667,0.0417,0.0181,,0.0617,,0.0035,0.1634,0.0582,0.9796,0.7182,0.035,0.0,0.1034,0.1667,0.0417,0.0185,,0.0605,,0.0034,reg oper account,block of flats,0.066,"Stone, brick",No,0.0,0.0,0.0,0.0,-372.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0
310798,1,Cash loans,M,N,Y,2,202500.0,1288350.0,41692.5,1125000.0,Unaccompanied,Commercial associate,Higher education,Civil marriage,House / apartment,0.0196889999999999,-14447,-580,-1523.0,-4573,,1,1,0,1,0,0,High skill tech staff,4.0,2,2,MONDAY,15,0,0,0,0,0,0,Industry: type 9,0.4988028580756358,0.5684736880323402,0.6674577419214722,0.4041,0.2604,0.9965,,,0.56,0.2759,0.5833,,0.2422,,0.5377,,0.1916,0.4118,0.2702,0.9965,,,0.5639,0.2759,0.5833,,0.2478,,0.5603,,0.2029,0.408,0.2604,0.9965,,,0.56,0.2759,0.5833,,0.2464,,0.5474,,0.1956,,block of flats,0.6024,Mixed,No,3.0,0.0,3.0,0.0,-649.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.0,0.0,2.0
387205,1,Cash loans,F,Y,Y,0,315000.0,408780.0,32427.0,337500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.00733,-14691,-991,-13463.0,-1044,8.0,1,1,0,1,0,0,Managers,2.0,2,2,THURSDAY,13,0,0,0,0,0,0,Self-employed,,0.4849342143343003,0.6296742509538716,0.2216,0.1735,0.9811,,,0.24,0.2069,0.3333,,0.1402,0.1807,0.238,,0.0064,0.2258,0.18,0.9811,,,0.2417,0.2069,0.3333,,0.1434,0.1974,0.248,,0.0068,0.2238,0.1735,0.9811,,,0.24,0.2069,0.3333,,0.1426,0.1838,0.2423,,0.0066,,block of flats,0.2514,Panel,No,0.0,0.0,0.0,0.0,-439.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
296099,0,Cash loans,F,N,Y,0,139500.0,961146.0,28233.0,688500.0,Family,State servant,Higher education,Married,House / apartment,0.0031219999999999,-19972,-12449,-13403.0,-3488,,1,1,0,1,0,0,Core staff,2.0,3,3,THURSDAY,15,0,0,0,0,0,0,School,,0.7286637796031852,0.7352209993926424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
417649,0,Cash loans,F,N,Y,0,180000.0,781920.0,25969.5,675000.0,Children,Pensioner,Secondary / secondary special,Separated,House / apartment,0.030755,-19605,365243,-2818.0,-3137,,1,0,0,1,0,0,,1.0,2,2,FRIDAY,13,0,0,0,0,0,0,XNA,,0.0977380860510366,0.7091891096653581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
153239,1,Revolving loans,F,N,Y,1,135000.0,247500.0,12375.0,247500.0,Family,Working,Secondary / secondary special,Single / not married,House / apartment,0.018029,-10903,-2403,-1450.0,-3590,,1,1,0,1,0,0,Waiters/barmen staff,2.0,3,3,THURSDAY,10,0,0,0,1,1,0,Hotel,,0.5150859350860529,0.7338145369642702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,6.0,0.0,-310.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
407607,0,Cash loans,F,N,N,0,90000.0,1006920.0,39933.0,900000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.015221,-14359,-3301,-1668.0,-2956,,1,1,1,1,1,0,Sales staff,2.0,2,2,THURSDAY,10,0,0,0,0,0,0,Self-employed,0.5316434905220919,0.7078006438901627,0.6246146584503397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-1359.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
259506,0,Cash loans,M,N,Y,0,54000.0,254700.0,14350.5,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.01885,-15862,365243,-8411.0,-4077,,1,0,0,1,0,0,,1.0,2,2,MONDAY,10,0,0,0,0,0,0,XNA,0.4725175659645312,0.6835038851999318,0.5673792367572691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-446.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
289534,0,Revolving loans,F,N,N,0,135000.0,630000.0,31500.0,630000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.018209,-18591,-4416,-5181.0,-2142,,1,1,0,1,0,0,High skill tech staff,2.0,3,3,WEDNESDAY,13,0,0,0,0,0,0,Government,,0.5095404582583649,0.4258928980051529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.0,10.0,0.0,-2411.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,2.0
309709,0,Cash loans,F,N,Y,0,157500.0,436032.0,21339.0,360000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.025164,-21805,365243,-7548.0,-4007,,1,0,0,1,0,0,,2.0,2,2,FRIDAY,13,0,0,0,0,0,0,XNA,,0.5545890494050518,0.7076993447402619,0.0619,0.0843,0.9896,0.8572,0.0158,0.0,0.2069,0.1667,0.2083,0.0,0.0504,0.0683,0.0,0.0,0.063,0.0875,0.9896,0.8628,0.016,0.0,0.2069,0.1667,0.2083,0.0,0.0551,0.0712,0.0,0.0,0.0625,0.0843,0.9896,0.8591,0.0159,0.0,0.2069,0.1667,0.2083,0.0,0.0513,0.0695,0.0,0.0,reg oper account,block of flats,0.0624,Panel,No,0.0,0.0,0.0,0.0,-1604.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
270190,0,Cash loans,M,Y,Y,0,135000.0,545040.0,36553.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.007305,-16030,-1383,-3764.0,-3968,20.0,1,1,0,1,0,0,Laborers,2.0,3,3,SATURDAY,10,0,0,0,0,0,0,Construction,,0.6254119502859781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2435.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
320756,0,Cash loans,F,N,Y,0,202500.0,532345.5,29722.5,481500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.00702,-19111,-948,-11942.0,-2673,,1,1,0,1,0,0,Core staff,2.0,2,2,TUESDAY,13,0,0,0,0,0,0,Self-employed,0.5409044327765103,0.3679812406311805,0.5388627065779676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2742.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
143366,0,Cash loans,F,N,Y,3,360000.0,1067940.0,31356.0,765000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Widow,House / apartment,0.072508,-12100,-3027,-5808.0,-3534,,1,1,0,1,0,1,Sales staff,4.0,1,1,MONDAY,12,0,0,0,0,0,0,Self-employed,0.2319053892668977,0.6266918093138552,0.6127042441012546,0.6082,0.262,0.9876,0.83,0.36,0.72,0.3103,0.625,0.0,0.0,0.4867,0.6352,0.0425,0.1276,0.6197,0.2719,0.9876,0.8367,0.3632,0.725,0.3103,0.625,0.0,0.0,0.5317,0.6618,0.0428,0.135,0.6141,0.262,0.9876,0.8323,0.3622,0.72,0.3103,0.625,0.0,0.0,0.4951,0.6466,0.0427,0.1302,reg oper account,block of flats,0.5273,Panel,No,5.0,4.0,5.0,1.0,-1046.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
279207,0,Cash loans,F,N,N,1,112500.0,1288350.0,37800.0,1125000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792,-11694,-2993,-2561.0,-3213,,1,1,1,1,1,0,Laborers,3.0,2,2,SUNDAY,15,0,0,0,0,0,0,Business Entity Type 1,0.2419240590464323,0.1901986685014857,0.7324033228040929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-837.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
122157,0,Cash loans,F,N,Y,0,117000.0,450000.0,16164.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,0.04622,-19777,-858,-11153.0,-3339,,1,1,1,1,0,0,Laborers,1.0,1,1,THURSDAY,11,0,0,0,0,0,0,Other,0.7163445427953015,0.7333848383572369,,0.0247,0.0438,0.9568,0.4084,0.0183,0.0,0.1034,0.125,0.1667,0.0424,0.0202,0.0379,0.0,0.0,0.0252,0.0454,0.9568,0.4316,0.0185,0.0,0.1034,0.125,0.1667,0.0434,0.022,0.0395,0.0,0.0,0.025,0.0438,0.9568,0.4163,0.0184,0.0,0.1034,0.125,0.1667,0.0431,0.0205,0.0386,0.0,0.0,reg oper account,block of flats,0.0398,"Stone, brick",No,0.0,0.0,0.0,0.0,-1965.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
242993,0,Cash loans,F,N,Y,0,292500.0,752742.0,40234.5,697500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.00823,-21978,-4835,-9054.0,-501,,1,1,0,1,0,0,,2.0,2,2,MONDAY,13,0,0,0,0,0,0,Security Ministries,,0.7053615345811417,0.7490217048463391,,,0.9876,,,,,,,,,0.0601,,,,,0.9876,,,,,,,,,0.0626,,,,,0.9876,,,,,,,,,0.0612,,,,,0.0473,,No,0.0,0.0,0.0,0.0,-609.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,2.0,9.0
147417,0,Cash loans,M,N,Y,0,112500.0,900000.0,26446.5,900000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,Municipal apartment,0.005002,-23382,365243,-10876.0,-3967,,1,0,0,1,0,0,,2.0,3,3,WEDNESDAY,12,0,0,0,0,0,0,XNA,,0.4277843018133049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-590.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
368020,1,Cash loans,M,Y,N,0,270000.0,906228.0,46269.0,810000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.026392,-13031,-776,-1203.0,-4668,3.0,1,1,1,1,1,0,Drivers,2.0,2,2,FRIDAY,10,0,0,0,0,0,0,Business Entity Type 3,,0.6174743892289859,0.4294236843421945,0.1103,,0.9975,,,0.08,0.0345,0.7083,,,,0.0699,,,0.1124,,0.9975,,,0.0806,0.0345,0.7083,,,,0.0729,,,0.1114,,0.9975,,,0.08,0.0345,0.7083,,,,0.0712,,,,block of flats,0.1473,Monolithic,No,2.0,0.0,2.0,0.0,-1384.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0
100981,0,Cash loans,F,N,N,0,67500.0,312768.0,13774.5,270000.0,Unaccompanied,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0.0196889999999999,-21516,365243,-10609.0,-4795,,1,0,0,1,1,0,,2.0,2,2,TUESDAY,9,0,0,0,0,0,0,XNA,,0.2776667317418485,0.6956219298394389,0.0742,0.0738,0.9851,0.7959999999999999,0.0138,0.08,0.069,0.3333,0.375,0.0246,0.0605,0.0721,0.0,0.0,0.0756,0.0765,0.9851,0.804,0.0139,0.0806,0.069,0.3333,0.375,0.0252,0.0661,0.0751,0.0,0.0,0.0749,0.0738,0.9851,0.7987,0.0138,0.08,0.069,0.3333,0.375,0.025,0.0616,0.0734,0.0,0.0,reg oper account,block of flats,0.0567,Panel,No,3.0,0.0,3.0,0.0,-4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
224308,0,Cash loans,F,N,Y,0,180000.0,360000.0,35068.5,360000.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.00496,-17253,-1751,-9985.0,-813,,1,1,1,1,1,0,Core staff,1.0,2,2,SATURDAY,20,0,0,0,0,1,1,Self-employed,,0.6850109901296888,0.6347055309763198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1409.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0
363780,0,Cash loans,F,N,Y,0,90000.0,1125000.0,33025.5,1125000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.026392,-17571,-474,-3212.0,-1102,,1,1,0,1,0,0,Cooking staff,2.0,2,2,TUESDAY,16,0,0,0,0,0,0,Industry: type 3,,0.5984954965225675,0.3589512285783967,0.1423,0.12,0.9796,,,0.0,0.3448,0.1667,,0.0454,,0.1313,,0.0,0.145,0.1245,0.9796,,,0.0,0.3448,0.1667,,0.0464,,0.1368,,0.0,0.1436,0.12,0.9796,,,0.0,0.3448,0.1667,,0.0462,,0.1337,,0.0,,block of flats,0.1033,Panel,No,0.0,0.0,0.0,0.0,-1655.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0
363774,1,Cash loans,M,N,N,0,90000.0,455040.0,12640.5,360000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.020713,-8885,-542,-2582.0,-336,,1,1,1,1,1,1,Low-skill Laborers,2.0,3,2,TUESDAY,6,0,0,0,0,0,0,Self-employed,0.0601288167150184,0.2423015225072896,0.3876253444214701,0.2773,0.0376,0.9955,0.9388,0.067,0.24,0.2069,0.375,0.4167,0.0,0.2261,0.2704,0.0,0.0,0.2826,0.039,0.9955,0.9412,0.0676,0.2417,0.2069,0.375,0.4167,0.0,0.247,0.2817,0.0,0.0,0.28,0.0376,0.9955,0.9396,0.0674,0.24,0.2069,0.375,0.4167,0.0,0.23,0.2753,0.0,0.0,not specified,block of flats,0.2493,Panel,No,0.0,0.0,0.0,0.0,-10.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
165162,0,Cash loans,M,Y,Y,3,180000.0,973710.0,28597.5,697500.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.018801,-16367,-3728,-7057.0,-4496,14.0,1,1,0,1,0,0,,5.0,2,2,SATURDAY,7,0,0,0,0,1,1,Other,0.52761363656324,0.5045338157158507,0.5673792367572691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-38.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,2.0
289893,0,Cash loans,F,N,N,0,180000.0,675000.0,53329.5,675000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.01885,-13581,-270,-4455.0,-2344,,1,1,0,1,1,0,Accountants,2.0,2,2,WEDNESDAY,13,0,0,0,0,0,0,Business Entity Type 3,0.5235757709825766,0.7083159564023962,0.5370699579791587,0.099,0.0273,0.9925,,,0.08,0.0345,0.625,,0.0504,,0.0942,,0.0,0.1008,0.0283,0.9926,,,0.0806,0.0345,0.625,,0.0515,,0.0982,,0.0,0.0999,0.0273,0.9925,,,0.08,0.0345,0.625,,0.0512,,0.0959,,0.0,,block of flats,0.0741,Panel,No,0.0,0.0,0.0,0.0,-1056.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
150091,0,Cash loans,M,Y,Y,0,180000.0,990000.0,32067.0,990000.0,"Spouse, partner",Commercial associate,Incomplete higher,Married,House / apartment,0.018209,-17389,-3853,-2372.0,-936,15.0,1,1,0,1,0,0,Sales staff,2.0,3,3,TUESDAY,9,0,0,0,0,0,0,Business Entity Type 3,0.5944624083211301,0.573829820811528,0.191821602413606,0.1031,0.1077,0.9831,0.7688,0.0858,0.0,0.2069,0.1667,0.2083,0.1023,0.0841,0.0932,0.0,0.0,0.105,0.1118,0.9831,0.7779,0.0865,0.0,0.2069,0.1667,0.2083,0.1046,0.0918,0.0971,0.0,0.0,0.1041,0.1077,0.9831,0.7719,0.0863,0.0,0.2069,0.1667,0.2083,0.1041,0.0855,0.0949,0.0,0.0,org spec account,block of flats,0.0733,Panel,No,0.0,0.0,0.0,0.0,-609.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
342736,0,Cash loans,F,N,Y,0,112500.0,450000.0,23107.5,450000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.030755,-23356,365243,-3115.0,-3372,,1,0,0,1,0,0,,2.0,2,2,WEDNESDAY,10,0,0,0,0,0,0,XNA,,0.7399512752339351,0.6610235391308081,0.066,0.0591,0.9762,0.6736,0.0065,0.0,0.1379,0.1667,0.2083,0.0282,0.0538,0.0509,0.0039,0.0487,0.0672,0.0614,0.9762,0.6864,0.0065,0.0,0.1379,0.1667,0.2083,0.0288,0.0588,0.0531,0.0039,0.0515,0.0666,0.0591,0.9762,0.6779999999999999,0.0065,0.0,0.1379,0.1667,0.2083,0.0287,0.0547,0.0519,0.0039,0.0497,reg oper account,block of flats,0.0542,"Stone, brick",No,11.0,0.0,11.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
291235,0,Cash loans,F,N,N,1,81000.0,454500.0,14791.5,454500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,Municipal apartment,0.005002,-9958,-3263,-4691.0,-2624,,1,1,1,1,0,0,Sales staff,3.0,3,3,WEDNESDAY,11,0,0,0,0,1,1,Self-employed,0.3575562746146524,0.2944507558646295,0.6738300778602003,0.0082,,0.9762,,,0.0,0.0345,0.0417,,,,0.0064,,,0.0084,,0.9762,,,0.0,0.0345,0.0417,,,,0.0067,,,0.0083,,0.9762,,,0.0,0.0345,0.0417,,,,0.0065,,,,block of flats,0.005,Wooden,No,4.0,1.0,4.0,1.0,-1517.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
